desc,file_id_full,file_id_thumb,medium,title,year
"The Port of Le Havre, Night Effect
Claude Oscar Monet  (1873)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6215,6214,oil,"The Port of Le Havre, Night Effect",1873
"The Port of London
Claude Oscar Monet  (1871)Amgueddfa Cymru - CardiffPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",379449,379448,oil,The Port of London,1871
"The Port of Zaandam
Claude Oscar Monet  (1871)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6135,6134,oil,The Port of Zaandam,1871
"Portrait of an English Painter, Bordighera
Claude Oscar Monet  (1884)Tel Aviv Museum of ArtPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6841,6840,oil,"Portrait of an English Painter, Bordighera",1884
"Portrait of a Woman in Normandy Cap
Claude Oscar Monet  (1890-1895)Private collectionDrawingUploaded Monday, 13 February 2012 by member rocsdadPublic domain",154433,154432,[],Portrait of a Woman in Normandy Cap,1890-1895
"Portrait of Bazille
Claude Oscar Monet  (1868)Mus̩e FabrePainting - oil on canvasUploaded Thursday, 12 November 2015 by member kohn1foxPublic domain Added 20 days ago.",672188,672187,oil,Portrait of Bazille,1868
"Portrait of Blanche Hoschede at 14 years of Age
Claude Oscar Monet  (1879)Mus̩e des Beaux-Arts de RouenPainting - oil on canvasUploaded Sunday, 20 July 2014 by member kohn1foxPublic domain",465608,465607,oil,Portrait of Blanche Hoschede at 14 years of Age,1879
"Portrait of Jean Monet Wearing a Hat with a Pompom
Claude Oscar Monet  (1869)Foundation BambergPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6064,6063,oil,Portrait of Jean Monet Wearing a Hat with a Pompom,1869
"Portrait of Jeanne Serveau
Claude Oscar Monet  (1880)Private collectionPainting - oil on canvasUploaded Sunday, 30 September 2007 by member rocsdadPublic domain",61225,61224,oil,Portrait of Jeanne Serveau,1880
"Portrait of Poly, fisherman at Kervillaouen
Claude Oscar Monet  (1886)Mus̩e Marmottan MonetPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",7046,7045,oil,"Portrait of Poly, fisherman at Kervillaouen",1886
"Pourville
Claude Oscar Monet  (1882)Private collectionPainting - oil on canvasUploaded Saturday, 6 February 2010 by member Baker's DozenPublic domain",187800,187799,oil,Pourville,1882
"The Promenade at Argenteuil
Claude Oscar Monet  (1872)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6165,6164,oil,The Promenade at Argenteuil,1872
"The Promenade at Argenteuil
Claude Oscar Monet  (1872)National Gallery of Art - Washington DCPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6167,6166,oil,The Promenade at Argenteuil,1872
"Promenade (study)
Claude Oscar Monet  (1886)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",7002,7001,oil,Promenade (study),1886
"The Promenade with the Railroad Bridge at Argenteuil
Claude Oscar MonetSaint Louis Art MuseumPainting - oil on canvasUploaded Thursday, 19 February 2015 by member kohn1foxPublic domain",556647,556646,oil,The Promenade with the Railroad Bridge at Argenteuil,[]
"Pyramids at Port-Coton
Claude Oscar Monet  (1886)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",7012,7011,oil,Pyramids at Port-Coton,1886
"The 'Pyramids' at Port-Coton
Claude Oscar Monet  (1886)Fondation Rau pour le Tiers-MondePainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",7016,7015,oil,The 'Pyramids' at Port-Coton,1886
"The 'Pyramids' of Port Coton, Belle-Ile-en-Mer
Claude Oscar Monet  (1886)Ny Carlsberg Glyptotek - CopenhagenPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",7014,7013,oil,"The 'Pyramids' of Port Coton, Belle-Ile-en-Mer",1886
"Quai du Louvre
Claude Oscar Monet  (1867)Gemeentemuseum Den HaagPainting - oil on canvasUploaded Friday, 10 January 2003 by member rocsdadPublic domain",5918,5917,oil,Quai du Louvre,1867
"The Railroad Bridge at Argenteuil
Claude Oscar Monet  (1873)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6233,6232,oil,The Railroad Bridge at Argenteuil,1873
"The Railroad Station at Argenteuil
Claude Oscar Monet  (1872)Mus̩e Tavet-DelacourPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6191,6190,oil,The Railroad Station at Argenteuil,1872
"The Railway Bridge at Argenteuil
Claude Oscar Monet  (1874)Mus̩e d'OrsayPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6279,6278,oil,The Railway Bridge at Argenteuil,1874
"The Railway Bridge at Argenteuil
Claude Oscar Monet  (1874)Mus̩e Marmottan MonetPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6281,6280,oil,The Railway Bridge at Argenteuil,1874
"The Railway Bridge at Argenteuil
Claude Oscar Monet  (1874)Philadelphia Museum of ArtPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6277,6276,oil,The Railway Bridge at Argenteuil,1874
"Red and Pink Poppies
Claude Oscar Monet  (1883)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6873,6872,oil,Red and Pink Poppies,1883
"Red Azalias in a Pot
Claude Oscar Monet  (1883)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6889,6888,oil,Red Azalias in a Pot,1883
"The Red House
Claude Oscar Monet  (1908)Private collectionPainting - oil on canvasUploaded Thursday, 23 January 2003 by member rocsdadPublic domain",7916,7915,oil,The Red House,1908
"Red Houses at Bjornegaard in the Snow, Norway
Claude Oscar Monet  (1895)Mus̩e Marmottan MonetPainting - oil on canvasUploaded Sunday, 19 January 2003 by member rocsdadPublic domain",7378,7377,oil,"Red Houses at Bjornegaard in the Snow, Norway",1895
"The Red Kerchief, Portrait of Madame Monet
Claude Oscar Monet  (1873)Cleveland Museum of ArtPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6203,6202,oil,"The Red Kerchief, Portrait of Madame Monet",1873
"The Red Road near Menton
Claude Oscar Monet  (1884)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6847,6846,oil,The Red Road near Menton,1884
"Red Water-Lilies
Claude Oscar Monet  (1914-1917)Legion of Honor (Fine Arts Museums of San Francisco)Painting - oil on canvasUploaded Thursday, 23 January 2003 by member rocsdadPublic domain",7930,7929,oil,Red Water-Lilies,1914-1917
"Reflections of Clouds on the Water-Lily Pond (tryptich, center panel)
Claude Oscar Monet  (1920-1926)Museum of Modern Art - New YorkPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8166,8165,oil,"Reflections of Clouds on the Water-Lily Pond (tryptich, center panel)",1920-1926
"Reflections of Clouds on the Water-Lily Pond (tryptich, right panel)
Claude Oscar Monet  (1920-1926)Museum of Modern Art - New YorkPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8168,8167,oil,"Reflections of Clouds on the Water-Lily Pond (tryptich, right panel)",1920-1926
"Reflections on the Water
Claude Oscar Monet  (1905)Museum of Modern Art - New YorkPainting - oil on canvasUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8164,8163,oil,Reflections on the Water,1905
"Regatta at Argenteuil
Claude Oscar Monet  (1874)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6293,6292,oil,Regatta at Argenteuil,1874
"Regatta at Argenteuil
Claude Oscar Monet  (1872)Mus̩e d'OrsayPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6179,6178,oil,Regatta at Argenteuil,1872
"Regatta at Argenteuil
Claude Oscar Monet  (1874)Mus̩e d'OrsayPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6291,6290,oil,Regatta at Argenteuil,1874
"Regatta at Sainte-Adresse
Claude Oscar Monet  (1867)Metropolitan Museum of Art - New York, NYPainting - oil on canvasUploaded Friday, 10 January 2003 by member rocsdadPublic domain",5928,5927,oil,Regatta at Sainte-Adresse,1867
"Relaxing in the Garden, Argenteuil
Claude Oscar Monet  (1876)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6361,6360,oil,"Relaxing in the Garden, Argenteuil",1876
"Rio della Salute
Claude Oscar Monet  (1908)Private collectionPainting - oil on canvasUploaded Thursday, 23 January 2003 by member rocsdadPublic domain",7898,7897,oil,Rio della Salute,1908
"Rio della Salute
Claude Oscar Monet  (1908)Private collectionPainting - oil on canvasUploaded Thursday, 23 January 2003 by member rocsdadPublic domain",7896,7895,oil,Rio della Salute,1908
"Rio della Salute
Claude Oscar Monet  (1908)Private collectionPainting - oil on canvasUploaded Thursday, 23 January 2003 by member rocsdadPublic domain",7900,7899,oil,Rio della Salute,1908
"Rising Tide at Pourville
Claude Oscar Monet  (1882)Brooklyn MuseumPainting - oil on canvasUploaded Tuesday, 14 January 2003 by member rocsdadPublic domain",6665,6664,oil,Rising Tide at Pourville,1882
"The River
Claude Oscar Monet  (1881)Private collectionPainting - oil on canvasUploaded Tuesday, 14 January 2003 by member rocsdadPublic domain",6635,6634,oil,The River,1881
"Riverbank at Argenteuil
Claude Oscar Monet  (1877)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6401,6400,oil,Riverbank at Argenteuil,1877
"The Riverbank at Le Petit-Gennevilliers, Sunset
Claude Oscar Monet  (1875)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6325,6324,oil,"The Riverbank at Le Petit-Gennevilliers, Sunset",1875
"The Riverbank at Petit-Gennevilliers
Claude Oscar Monet  (1875)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6327,6326,oil,The Riverbank at Petit-Gennevilliers,1875
"The River Epte
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6917,6916,oil,The River Epte,1885
"The River Epte at Giverny
Claude Oscar Monet  (1884)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6863,6862,oil,The River Epte at Giverny,1884
"River Scene at Bennecourt
Claude Oscar Monet  (1868)Art Institute of ChicagoPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6032,6031,oil,River Scene at Bennecourt,1868
"The Road and the House
Claude Oscar Monet  (1885)Private collectionDrawing - pastelUploaded Saturday, 25 January 2003 by member rocsdadPublic domain",8208,8207,pastel,The Road and the House,1885
"Road at Louveciennes, Melting Snow, Sunset
Claude Oscar Monet  (1870)Private collectionPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",396328,396327,oil,"Road at Louveciennes, Melting Snow, Sunset",1870
"Road at Louveciennes, Snow Effect
Claude Oscar Monet  (1869-1870)Private collectionPainting - oil on canvasUploaded Monday, 12 November 2012 by member rocsdadPublic domain",251018,251017,oil,"Road at Louveciennes, Snow Effect",1869-1870
"The Road Bridge at Argenteuil
Claude Oscar Monet  (1874)National Gallery of Art - Washington DCPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6271,6270,oil,The Road Bridge at Argenteuil,1874
"The Road Bridge at Argenteuil
Claude Oscar Monet  (1874)Private collectionPainting - oil on canvasUploaded Saturday, 29 December 2012 by member rocsdadPublic domain",265931,265930,oil,The Road Bridge at Argenteuil,1874
"Road by Saint Simeon Farm
Claude Oscar Monet  (1864)Private collectionPainting - oil on canvasUploaded Saturday, 14 July 2012 by member Baker's DozenPublic domain",189582,189581,oil,Road by Saint Simeon Farm,1864
"Road by Saint-Simeon Farm
Claude Oscar Monet  (1864)Private collectionPainting - oil on canvasUploaded Saturday, 14 July 2012 by member Baker's DozenPublic domain",189579,189578,oil,Road by Saint-Simeon Farm,1864
"Road by Saint-Simeon Farm
Claude Oscar Monet  (1864)Private collectionPainting - oil on canvasUploaded Friday, 10 January 2003 by member rocsdadPublic domain",5970,5969,oil,Road by Saint-Simeon Farm,1864
"The Road by Saint-Simeon Farm in Winter
Claude Oscar Monet  (1867)Private collectionPainting - oil on canvasUploaded Saturday, 14 December 2013 by member kohn1foxPublic domain",396277,396276,oil,The Road by Saint-Simeon Farm in Winter,1867
"The Road from Chailly to Fontainebleau
Claude Oscar Monet  (1864)Private collectionPainting - oil on canvasUploaded Friday, 10 January 2003 by member rocsdadPublic domain",5962,5961,oil,The Road from Chailly to Fontainebleau,1864
"The Road from Vetheuil
Claude Oscar Monet  (1880)Private collectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6515,6514,oil,The Road from Vetheuil,1880
"Road in a Forest
Claude Oscar Monet  (1864)Private collectionPainting - oil on canvasUploaded Friday, 10 January 2003 by member rocsdadPublic domain",5958,5957,oil,Road in a Forest,1864
"The Road in Vetheuil in Winter
Claude Oscar Monet  (1879)G̦teborgs konstmuseumPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6455,6454,oil,The Road in Vetheuil in Winter,1879
"Road near Giverny
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6945,6944,oil,Road near Giverny,1885
"The Road to Giverny
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6899,6898,oil,The Road to Giverny,1885
"The Road to Giverny
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Friday, 25 November 2005 by member rocsdadPublic domain",49960,49959,oil,The Road to Giverny,1885
"Road to Giverny in Winter
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6897,6896,oil,Road to Giverny in Winter,1885
"The Road to Monte Carlo
Claude Oscar Monet  (1883)Private collectionPainting - oil on canvasUploaded Wednesday, 15 January 2003 by member rocsdadPublic domain",6773,6772,oil,The Road to Monte Carlo,1883
"Road to the Saint-Simeon Farm
Claude Oscar Monet  (1864)National Museum of Western Art - TokyoPainting - oil on canvasUploaded Friday, 10 January 2003 by member rocsdadPublic domain",5974,5973,oil,Road to the Saint-Simeon Farm,1864
"The Road to Vetheuil
Claude Oscar Monet  (1880)The Phillips CollectionPainting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6513,6512,oil,The Road to Vetheuil,1880
"The Road to Vetheuil, Snow Effect
Claude Oscar Monet  (1879)Museum of Fine Arts - Saint Petersburg (Florida)Painting - oil on canvasUploaded Sunday, 12 January 2003 by member rocsdadPublic domain",6451,6450,oil,"The Road to Vetheuil, Snow Effect",1879
"The Robec Stream, Rouen
(also known as Factories at Deville, near Rouen)Claude Oscar Monet  (1872)Mus̩e d'OrsayPainting - oil on canvasUploaded Saturday, 11 January 2003 by member rocsdadPublic domain",6153,6152,oil,"The Robec Stream, Rouen",1872
"The Rock Needle and Port d'Aval, Etretat
Claude Oscar Monet  (1885)Fitzwilliam Museum - University of CambridgePainting - oil on canvasUploaded Thursday, 15 August 2013 by member kohn1foxPublic domain",348122,348121,oil,"The Rock Needle and Port d'Aval, Etretat",1885
"The Rock Needle and the Porte d'Aval
Claude Oscar Monet  (1885)Sterling and Francine Clark Art Institute - Williamstown, MAPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6963,6962,oil,The Rock Needle and the Porte d'Aval,1885
"The Rock Needle Seen through the Porte d'Aumont
Claude Oscar Monet  (1885)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6971,6970,oil,The Rock Needle Seen through the Porte d'Aumont,1885
"The Rock Needle Seen through the Porte d'Aval
Claude Oscar Monet  (1885-1886)Private collectionPainting - oil on canvasUploaded Saturday, 18 January 2003 by member rocsdadPublic domain",6975,6974,oil,The Rock Needle Seen through the Porte d'Aval,1885-1886
